brand,engine_code,displacement,fuel_type,rating,weakness_count,models,year_min,year_max
VW,AVY,1.6L GTI,Benzin,neutral,5,Lupo I,2001,2005
VW,AXB,1.9L TDI,Diesel,neutral,5,T5 I,2003,2009
VW,AXC,1.9L TDI,Diesel,neutral,5,T5 I,2003,2009
VW,AXJ,3.2L V6,Benzin,neutral,5,Beetle I,2000,2001
VW,AXQ,4.2L V8,Benzin,neutral,5,Touareg I,2002,2006
VW,AXU,1.4L FSI,Benzin,neutral,5,Polo IV (9N),2002,2005
VW,AXZ,3.2L V6 FSI,Benzin,neutral,5,Passat B6,2006,2010
VW,AYD,1.6L MPI,Benzin,neutral,5,Beetle I; Beetle I-FL,2000,2009
VW,AYL,2.8L V6 24V,Benzin,neutral,5,Sharan I,2000,2004
VW,AYT,3.2L V6,Benzin,neutral,5,Phaeton I,2002,2008
VW,AZM,2.0L 8V,Benzin,neutral,5,Passat B5-GP,2000,2005
VW,AZX,2.3L V5 20V,Benzin,neutral,4,Passat B5-GP,2000,2003
VW,AZZ,3.2L V6,Benzin,neutral,5,Touareg I,2002,2004
VW,BAD,1.6L FSI,Benzin,neutral,5,Golf IV; Bora I,2001,2005
VW,BAG,1.6L FSI,Benzin,neutral,5,Golf V; Touran I,2003,2008
VW,BAN,6.0L W12,Benzin,neutral,5,Phaeton I,2002,2005
VW,BAR,4.2L V8 FSI,Benzin,neutral,5,Touareg I-FL,2006,2010
VW,BBZ,1.4L 16V,Benzin,neutral,5,Polo IV (9N),2001,2005
VW,BCA,1.4L 16V,Benzin,neutral,5,Golf V; Beetle I; Beetle I-FL,2001,2010
VW,BDH,2.5L V6 TDI,Diesel,neutral,5,Passat B5-GP,2002,2005
VW,BGH,4.2L V8,Benzin,neutral,5,Phaeton I; Phaeton I-FL,2003,2016
VW,BHK,3.6L V6 FSI,Benzin,neutral,5,Touareg I; Touareg I-FL,2005,2010
VW,BJB,1.9L TDI PD,Diesel,neutral,5,Golf V; Touran I,2003,2010
VW,BJN,6.0L W12,Benzin,neutral,5,Touareg I,2004,2010
VW,BJS,3.2L VR6 24V,Benzin,neutral,5,Golf IV,2002,2003
VW,BKG,1.4L FSI,Benzin,neutral,5,Golf V,2003,2006
VW,BKK,3.2L V6,Benzin,neutral,5,T5 I,2003,2009
VW,BKP,2.0L TDI PD,Diesel,neutral,5,Passat B6,2005,2010
VW,BLF,1.6L FSI,Benzin,neutral,5,Eos I,2006,2007
VW,BLR,2.0L FSI,Benzin,neutral,5,Golf V,2004,2008
VW,BMD,1.2L 6V,Benzin,neutral,5,Fox I; Polo IV,2001,2008
VW,BMM,2.0L TDI,Diesel,neutral,5,Golf Plus V; Eos I,2005,2009
VW,BMV,3.2L V6 24V,Benzin,neutral,4,Touareg I,2004,2006
VW,BNV,1.4L TDI,Diesel,neutral,5,Polo IV (9N3),2005,2009
VW,BNZ,2.5L TDI,Diesel,neutral,5,T5 I,2006,2009
VW,BPC,2.5L TDI,Diesel,neutral,5,T5 I,2006,2009
VW,BRN,6.0L W12,Benzin,neutral,5,Phaeton I; Phaeton I-FL,2005,2015
VW,BRR,1.9L TDI,Diesel,neutral,5,T5 I,2006,2009
VW,BRS,1.9L TDI,Diesel,neutral,5,T5 I,2006,2009
VW,BTB,1.9L TDI PD,Diesel,neutral,5,Sharan I,2004,2007
VW,BTS,1.6L 16V,Benzin,neutral,5,Polo IV (9N3),2005,2009
VW,BUB,3.2L VR6,Benzin,neutral,8,Golf V; Eos I,2005,2009
VW,BVY,2.0L FSI,Benzin,neutral,5,Passat B6; Eos I,2005,2010
VW,BWA,2.0L TFSI,Benzin,neutral,7,Golf V; Eos I,2004,2008
VW,BWS,3.6L V6 FSI,Benzin,neutral,5,Passat B6,2008,2010
VW,CAAA,2.0L TDI,Diesel,neutral,5,T5 II,2009,2015
VW,CAAC,2.0L TDI,Diesel,neutral,5,T5 II,2009,2015
VW,CAAD,2.0L TDI,Diesel,neutral,5,T5 II,2011,2015
VW,CAAE,2.0L TDI,Diesel,neutral,5,T5 II,2011,2015
VW,CASA,3.0L TDI V6,Diesel,neutral,5,Touareg II; Touareg I; Touareg I-FL,2006,2018
VW,CBAB,2.0L TDI CR,Diesel,neutral,11,Tiguan I; Golf VI; Tiguan I-FL,2007,2016
VW,CBZA,1.2L TSI,Benzin,neutral,6,Golf VI,2010,2012
VW,CDLA,2.0L TSI,Benzin,neutral,5,Scirocco III,2009,2014
VW,CDLF,2.0L TFSI,Benzin,neutral,5,Golf VI,2009,2015
VW,CDLK,2.0L TSI,Benzin,neutral,5,Scirocco III-FL,2014,2017
VW,CDVA,3.6L V6 FSI,Benzin,neutral,5,Eos I; Eos I-FL,2009,2015
VW,CEXA,3.0L V6 TDI,Diesel,neutral,5,Phaeton I-FL,2010,2013
VW,CEXB,3.0L V6 TDI,Diesel,neutral,5,Phaeton I-FL,2013,2016
VW,CFFB,2.0L TDI CR,Diesel,neutral,7,Golf VI; Passat CC I; Touran I; Passat B7; Sharan II,2008,2015
VW,CFFE,2.0L TDI,Diesel,neutral,5,Sharan II,2011,2015
VW,CFGB,2.0L TDI,Diesel,neutral,5,Sharan II; Tiguan I-FL,2010,2016
VW,CFGC,2.0L TDI,Diesel,neutral,5,Sharan II; Passat B7; Scirocco III,2010,2022
VW,CFRA,6.0L W12,Benzin,neutral,5,Touareg I-FL,2006,2010
VW,CFWA,1.2L TDI,Diesel,neutral,5,Polo V (6R),2010,2014
VW,CGEA,3.0L V6 TSI Hybrid,Benzin,neutral,6,Touareg II,2010,2018
VW,CGNA,4.2L V8 FSI,Benzin,neutral,5,Touareg II,2010,2014
VW,CGRA,3.6L V6 FSI,Benzin,neutral,5,Touareg II,2010,2014
VW,CHHB,2.0L TFSI,Benzin,neutral,8,Golf VII; Golf VII-FL; Scirocco III-FL,2013,2020
VW,CHYB,1.0L MPI,Benzin,neutral,5,up! I,2011,2016
VW,CHZA,1.0L TSI,Benzin,neutral,4,up! I-FL,2016,2018
VW,CHZD,1.0L TSI,Benzin,neutral,5,Golf VII,2015,2017
VW,CJKA,2.0L TSI,Benzin,neutral,5,T5 II; T6 I,2011,2019
VW,CJKB,2.0L TSI,Benzin,neutral,5,T5 II; T6 I,2011,2019
VW,CJMA,3.0L V6 TDI,Diesel,neutral,5,Touareg II,2014,2018
VW,CJSA,1.8L TSI,Benzin,neutral,9,Golf VII; Touran II; Passat B8,2014,2018
VW,CJXA,2.0L TSI,Benzin,neutral,5,Passat B8; Arteon I,2015,2020
VW,CJXC,2.0L TFSI,Benzin,neutral,10,Golf VII; Golf VII-FL,2013,2020
VW,CJXG,2.0L TFSI,Benzin,neutral,6,Golf VII,2016,2017
VW,CJZB,1.2L TSI,Benzin,neutral,5,Golf VII,2012,2017
VW,CKDA,4.2L V8 TDI,Diesel,neutral,5,Touareg II,2010,2014
VW,CMVA,3.6L V6 FSI,Benzin,neutral,5,Phaeton I-FL,2010,2016
VW,CNEA,2.0L BiTDI,Diesel,neutral,5,Amarok I,2011,2016
VW,CNFB,2.0L TDI,Diesel,neutral,5,Amarok I,2010,2016
VW,CNKA,1.6L LPG,LPG,neutral,5,Polo V (6R),2011,2014
VW,CNRB,3.0L V6 TDI,Diesel,neutral,5,Touareg II,2010,2014
VW,CPGA,1.0L CNG,CNG,neutral,5,up! I; up! I-FL,2012,2019
VW,CPWA,1.4L TGI,CNG,neutral,9,Golf VII; Touran II,2013,2021
VW,CRKB,1.6L TDI,Diesel,neutral,6,Golf VII; Golf VII-FL; Touran II; Passat B8,2013,2020
VW,CTKA,1.4L TSI,Benzin,neutral,5,Beetle II,2011,2019
VW,CUAA,2.0L BiTDI,Diesel,neutral,5,Arteon I,2017,2020
VW,CUKA,1.4L TSI PHEV,Benzin,neutral,6,Passat B8; Passat B8-FL,2015,2024
VW,CUKB,1.4L TSI PHEV,Benzin,neutral,5,Golf VII,2014,2020
VW,CUKC,1.4L TSI eHybrid,Benzin,neutral,5,Passat B8,2015,2019
VW,CULA,2.0L TSI,Benzin,neutral,5,Scirocco III-FL,2014,2017
VW,CULC,2.0L TSI,Benzin,neutral,5,Scirocco III-FL; Beetle II,2014,2019
VW,CUNA,2.0L TDI,Diesel,neutral,5,Golf VII,2013,2020
VW,CUSB,1.4L TDI,Diesel,neutral,5,Polo V (6C),2014,2017
VW,CUUB,2.0L TDI,Diesel,neutral,5,Scirocco III-FL; Beetle II,2014,2019
VW,CUVA,2.0L TDI,Diesel,neutral,5,Beetle II; Sharan II-FL,2014,2019
VW,CUVC,2.0L TDI,Diesel,neutral,5,Sharan II-FL,2015,2022
VW,CUWA,2.0L TDI,Diesel,neutral,5,Scirocco III-FL; Sharan II-FL,2014,2022
VW,CVVA,3.0L V6 TDI,Diesel,neutral,5,Touareg II,2014,2018
VW,CXEC,2.0L BiTDI,Diesel,neutral,5,T6 I; T6.1 I,2019,2021
VW,CXFA,2.0L TDI,Diesel,neutral,5,T6 I; T6.1 I,2015,2020
VW,CXGA,2.0L TDI,Diesel,neutral,5,T6 I,2015,2019
VW,CXGB,2.0L TDI,Diesel,neutral,5,T6 I,2015,2019
VW,CXGC,2.0L TDI,Diesel,neutral,4,T6 I,2016,2019
VW,CXGD,2.0L TDI,Diesel,neutral,4,T6.1 I,2019,2020
VW,CXGE,2.0L TDI,Diesel,neutral,5,T6.1 I,2019,2020
VW,CXHA,2.0L TDI,Diesel,neutral,5,,0,0
VW,CXSB,1.4L TSI,Benzin,neutral,5,Scirocco III-FL,2014,2017
VW,CYRC,2.0L TSI,Benzin,neutral,5,Touareg III,2018,2023
VW,CYZA,1.4L TDI,Diesel,neutral,5,Polo V (6C),2014,2017
VW,CZCA,1.4L TSI,Benzin,neutral,6,Golf VII,2014,2017
VW,CZDA,1.4L TSI ACT,Benzin,neutral,9,Golf VII; Golf VII-FL; Touran II; Passat B8; Beetle II,2012,2022
VW,CZPA,2.0L TSI,Benzin,neutral,5,Tiguan II; Tiguan II-FL,2016,2024
VW,CZPB,2.0L TSI,Benzin,neutral,7,Passat B8; Passat B8-FL; Arteon I,2014,2024
VW,DADA,1.5L TSI,Benzin,neutral,11,Polo VI (AW); Touran II; Passat B8-FL; Multivan T7; Arteon I,2017,2026
VW,DAJA,1.8L TSI,Benzin,neutral,5,Polo V (6C),2014,2017
VW,DBGA,2.0L TDI,Diesel,neutral,5,Arteon I,2017,2020
VW,DCBE,3.0L TDI V6,Diesel,neutral,9,Touareg III,2018,2024
VW,DCXA,1.6L TDI,Diesel,neutral,5,Passat B8; Touran II,2014,2019
VW,DDMA,2.0L TDI,Diesel,neutral,5,Arteon I,2017,2020
VW,DDXA,3.0L V6 TDI,Diesel,neutral,5,Amarok I-FL,2017,2020
VW,DDXB,3.0L V6 TDI,Diesel,neutral,5,Amarok I-FL,2016,2020
VW,DDXC,3.0L V6 TDI,Diesel,neutral,5,Amarok I-FL,2016,2020
VW,DDXE,3.0L V6 TDI,Diesel,neutral,5,Amarok I-FL,2018,2020
VW,DEDA,2.0L TSI,Benzin,neutral,5,Sharan II-FL,2015,2022
VW,DENA,3.0L V6 TDI,Diesel,neutral,5,Touareg III,2018,2023
VW,DEND,3.0L V6 TDI,Diesel,neutral,5,Touareg III,2018,2023
VW,DFGA,2.0L TDI,Diesel,neutral,11,Tiguan II; Tiguan II-FL; T-Roc I; T-Roc I-FL; Touran II,2014,2026
VW,DFHA,2.0L TDI,Diesel,neutral,6,T-Roc I; Touran II; Passat B8; Passat B8-FL; Arteon I,2014,2026
VW,DFSC,2.0L TDI,Diesel,neutral,5,Caddy V,2020,2026
VW,DFSD,2.0L TDI,Diesel,neutral,5,T6.1 I,2019,2024
VW,DFSE,2.0L BiTDI,Diesel,neutral,5,T6.1 I,2019,2024
VW,DFYA,1.5L eTSI,Benzin,neutral,7,Golf VIII,2020,2024
VW,DGEA,1.4L TSI PHEV,Benzin,neutral,6,Golf VIII; Passat B8-FL; Multivan T7,2019,2026
VW,DGEB,1.4L TSI eHybrid,Benzin,neutral,5,Arteon I-FL,2020,2026
VW,DGTA,1.4L TSI PHEV,Benzin,neutral,5,Multivan T7,2021,2024
VW,DGTC,1.6L TDI,Diesel,neutral,5,Polo VI (AW),2017,2019
VW,DGTD,1.6L TDI,Diesel,neutral,5,T-Cross I,2019,2020
VW,DJHC,2.0L TSI,Benzin,neutral,5,Arteon I,2017,2020
VW,DKFA,2.0L TSI,Benzin,neutral,10,Polo VI (AW),2018,2021
VW,DKLA,1.0L MPI,Benzin,neutral,5,Polo VI (AW),2017,2024
VW,DKRA,1.0L TSI,Benzin,neutral,5,T-Cross I; Taigo I; Touran II; Multivan T7,2019,2026
VW,DKRF,1.0L TSI,Benzin,neutral,5,Polo VI (AW); T-Roc I; T-Roc I-FL; up! I-FL,2017,2024
VW,DLAB,1.0L TSI,Benzin,neutral,5,Golf VIII,2020,2024
VW,DLRA,1.5L eTSI,Benzin,neutral,5,Golf VIII,2020,2024
VW,DLUB,2.0L TDI,Diesel,neutral,5,Sharan II-FL,2018,2022
VW,DMZA,2.0L BiTDI,Diesel,neutral,5,T6.1 I,2021,2024
VW,DNFC,2.0L TFSI,Benzin,neutral,5,Golf VIII; T-Roc I; T-Roc I-FL,2019,2024
VW,DNFE,2.0L TSI,Benzin,neutral,5,Arteon I-FL,2020,2026
VW,DNFG,2.0L TFSI,Benzin,neutral,6,Golf VIII; Arteon I-FL,2020,2026
VW,DNPA,2.0L TFSI,Benzin,neutral,7,Golf VIII,2020,2024
VW,DNPE,2.0L TSI,Benzin,neutral,5,Tayron I,2024,2026
VW,DNUA,2.0L TSI,Benzin,neutral,5,Passat B8-FL,2019,2023
VW,DNYE,2.0L TSI,Benzin,neutral,5,Polo VI (AW),2021,2024
VW,DSFB,2.0L TSI,Benzin,neutral,5,Arteon I-FL,2020,2026
VW,DSGC,1.0L MPI,Benzin,neutral,5,up! I-FL,2020,2023
VW,DSSA,2.0L TDI,Diesel,neutral,5,Multivan T7,2021,2024
VW,DTRD,2.0L TDI,Diesel,neutral,5,Golf VIII,2020,2024
VW,DTSB,2.0L TDI,Diesel,neutral,5,Golf VIII,2020,2024
VW,DTUA,2.0L TDI,Diesel,neutral,10,Golf VIII; Passat B8-FL; Arteon I-FL,2020,2026
VW,DXDC,1.5L eTSI,Benzin,neutral,5,Tiguan III,2024,2026
VW,DXNB,2.0L TDI,Diesel,neutral,5,Tiguan III,2024,2026
VW,DXPA,2.0L TDI,Diesel,neutral,5,Tiguan III,2024,2026
VW,EUP-ED,0.0L Elektro,Elektro,neutral,5,up! I,2013,2019
VW,EUP-ED2,0.0L Elektro,Elektro,neutral,5,up! I,2019,2024
VW,AHW,1.4L 16V,Benzin,recommended,5,Golf IV,1997,2006
VW,AKU,1.7L SDI,Diesel,recommended,5,Lupo I,1998,2005
VW,ALL,1.0L,Benzin,recommended,5,Lupo I,1998,2005
VW,ALT,2.0L 20V,Benzin,recommended,5,Passat B5-GP,2000,2005
VW,APP550-ID7,0.0L Elektro Dual,Elektro,recommended,5,ID.7 I,2024,2026
VW,AXA,2.0L,Benzin,recommended,5,T5 I; T5 II,2003,2013
VW,BBY,1.4L 16V,Benzin,recommended,5,Polo IV (9N),2001,2005
VW,BGU,1.6L MPI,Benzin,recommended,5,Golf V,2003,2009
VW,BNM,1.4L TDI,Diesel,recommended,4,Fox I,2005,2010
VW,BSE,1.6L MPI,Benzin,recommended,9,Touran I,2003,2010
VW,BUD,1.4L 16V,Benzin,recommended,5,Golf V,2006,2009
VW,CHYA,1.0L MPI,Benzin,recommended,5,up! I; up! I-FL,2011,2023
VW,CJXE,2.0L TFSI,Benzin,recommended,6,Golf VII,2016,2018
VW,CYVB,1.2L TSI,Benzin,recommended,5,Golf VII; Touran II,2014,2018
VW,CZEA,1.4L TSI,Benzin,recommended,7,Polo V (6C),2014,2017
VW,DACA,1.5L TSI,Benzin,recommended,9,Golf VII-FL,2017,2020
VW,DLAA,1.0L TSI,Benzin,recommended,9,Golf VIII,2020,2024
VW,DMV,4.0L V8 TDI,Diesel,recommended,5,Touareg III,2019,2021
VW,DNAA,2.0L TDI,Diesel,recommended,5,T6.1 I; Multivan T7,2021,2026
VW,DNAB,2.0L TDI,Diesel,recommended,5,T6.1 I,2021,2024
VW,DNAC,2.0L TDI,Diesel,recommended,4,T6.1 I,2021,2024
VW,DNNA,2.0L TSI,Benzin,recommended,5,Passat B8-FL; Arteon I-FL,2019,2026
VW,DPBA,1.5L TSI,Benzin,recommended,5,Golf VIII,2020,2024
VW,DPCA,1.5L TSI,Benzin,recommended,9,Golf VIII; Touran II; Passat B8-FL; Tayron I,2020,2026
VW,DXDB,1.5L eTSI,Benzin,recommended,5,Tiguan III,2024,2026
